,careerOpportunitiesRating,ceo,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,featuredReview,id,industry,industryId,industryName,isEEP,name,numberOfRatings,overallRating,parentEmployer,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating
0,4.3,"{'name': 'Mike â€©DeFrino', 'title': 'CEO', 'numberOfRatings': 302, 'pctApprove': 96, 'pctDisapprove': 4, 'image': {'src': 'https://media.glassdoor.com/people/sqll/9955/kimpton-hotels-and-restaurants-mike-defrino.png', 'height': 200, 'width': 200}}",4.1,4.6,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Kimpton-Hotels-and-Restaurants-RVW30589344.htm', 'id': 30589344, 'currentJob': False, 'reviewDateTime': '2019-11-26 13:24:40.41', 'jobTitle': 'CSM', 'location': '', 'jobTitleFromDb': 'CSM', 'headline': 'Such an amazing company', 'pros': 'Great vibe and environment as a company all around', 'cons': ""I really don't have any cons for them. I would still be working for them if the hotel I was at wasn't purchased by a different company."", 'overall': 5, 'overallNumeric': 5}",9955,"Hotels, Motels, & Resorts",200140.0,"Hotels, Motels, & Resorts",True,Kimpton Hotels & Restaurants,620,4.4,,Very Satisfied,85,10025.0,Travel & Tourism,4.1,https://media.glassdoor.com/sqll/9955/kimpton-hotels-and-restaurants-squarelogo-1474046255435.png,www.kimptonhotels.com,4.1
0,3.8,"{'name': 'Rich Templeton', 'title': 'Chairman, President, and CEO', 'numberOfRatings': 1593, 'pctApprove': 92, 'pctDisapprove': 8, 'image': {'src': 'https://media.glassdoor.com/people/ceo/651/texas-instruments-rich-templeton.jpg', 'height': 50, 'width': 40}}",3.9,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Texas-Instruments-RVW30287749.htm', 'id': 30287749, 'currentJob': True, 'reviewDateTime': '2019-11-09 06:51:11.137', 'jobTitle': 'Product Marketing Engineer', 'location': 'Dallas, TX', 'jobTitleFromDb': 'Product Marketing Engineer', 'headline': 'Great company', 'pros': 'Great work environment and city', 'cons': 'small salary increases and long promotions', 'overall': 5, 'overallNumeric': 5}",651,Electrical & Electronic Manufacturing,200070.0,Electrical & Electronic Manufacturing,True,Texas Instruments,2795,4.0,,Satisfied,78,10015.0,Manufacturing,3.6,https://media.glassdoor.com/sqll/651/texas-instruments-squarelogo-1432804634574.png,www.ti.com,3.7
0,3.8,"{'name': 'Craig Jelinek', 'title': 'President & CEO', 'numberOfRatings': 2971, 'pctApprove': 91, 'pctDisapprove': 9, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2590/costco-wholesale-craig-jelinek.png', 'height': 200, 'width': 200}}",4.3,3.9,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Costco-Wholesale-RVW5244903.htm', 'id': 5244903, 'currentJob': True, 'reviewDateTime': '2014-10-25 09:26:57.497', 'jobTitle': 'Cashier Assistant (Front End Assistant)', 'location': 'San Luis Obispo, CA', 'jobTitleFromDb': 'Cashier Assistant (Front End Assistant)', 'headline': 'Real Pros and Cons', 'pros': ""Very affordable high quality health insurance benefits even for PT employees. Great for working parents who split up child care and need coverage. The key to succeeding at Costco is to work hard, have a good attitude and be nice to people. It's hard work and fasted paced, you have to be down for that to succeed."", 'cons': 'At this warehouse you are required to work 5 days per week, even if you are PT at 24 or so hours. This means lots of 4-5 hour shifts rather than fewer 8 hour shifts which is tough for those who commute a long distance to work or have to cover day care.', 'overall': 4, 'overallNumeric': 4}",2590,General Merchandise & Superstores,200109.0,General Merchandise & Superstores,False,Costco Wholesale,6283,4.0,,Satisfied,81,10022.0,Retail,3.4,https://media.glassdoor.com/sqll/2590/costco-wholesale-squarelogo.png,www.costco.com,3.5
0,4.0,"{'name': 'Joe Ucuzoglu - US', 'title': 'CEO', 'numberOfRatings': 364, 'pctApprove': 89, 'pctDisapprove': 11, 'image': {'src': 'https://media.glassdoor.com/people/sqll/2763/deloitte-ceo1560967755305.png', 'height': 200, 'width': 200}}",3.4,3.8,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Deloitte-RVW28959324.htm', 'id': 28959324, 'currentJob': False, 'reviewDateTime': '2019-08-31 10:40:09.007', 'jobTitle': 'Intern - Hourly', 'location': 'New York, NY', 'jobTitleFromDb': 'Intern - Hourly', 'headline': 'Deloitte RAFA', 'pros': 'Good training and managers. Everyone was nice.', 'cons': 'Some of the client teams were bad so a lot of it is luck on who you get.', 'overall': 5, 'overallNumeric': 5}",2763,Accounting,200001.0,Accounting,True,Deloitte,34529,3.8,,Satisfied,79,10001.0,Accounting & Legal,3.4,https://media.glassdoor.com/sqll/2763/deloitte-squarelogo-1481880537463.png,www.deloitte.com,3.0
1,1.5,"{'name': 'Rob Rush', 'title': 'President and CEO', 'numberOfRatings': 39, 'pctApprove': 16, 'pctDisapprove': 84}",2.5,1.7,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-LRA-Worldwide-RVW14214905.htm', 'id': 14214905, 'currentJob': True, 'reviewDateTime': '2017-03-16 10:38:06.097', 'jobTitle': 'Account Administrator', 'location': 'Horsham, PA', 'jobTitleFromDb': 'Account Administrator', 'headline': 'Really Happy', 'pros': 'I have worked at a lot of crappy jobs and I feel incredibly blessed to find such a great home here at LRA. I have been working here for the past 5 years and I am truly happy.  I work in the Horsham office and they really only hire nice people. I have the ability to work from home, so being a working parent is not a problem. the benefits are great. Deloitte really has some great programs... like 6 months paid family leave for men and women! we also get up to $500 to spend on wellness (ie gym memberships). We get new work cell phones and new laptops every 2 years.', 'cons': ""I have always been a top performer, but I do not feel my pay is reflecting that. We relieve yearly raises and sometimes bonus', but it is never more than 3%."", 'overall': 5, 'overallNumeric': 5}",32279,Consulting,200028.0,Consulting,False,LRA Worldwide,67,2.0,,Dissatisfied,12,10006.0,Business Services,1.5,https://media.glassdoor.com/sqll/32279/lra-worldwide-squarelogo.png,www.lraworldwide.com,1.8
2,3.8,"{'name': 'Jean Francois Serval & Adriana Agbo', 'title': 'Partners', 'numberOfRatings': 3, 'pctApprove': 64, 'pctDisapprove': 36}",2.7,3.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Constantin-Associates-RVW17133567.htm', 'id': 17133567, 'currentJob': True, 'reviewDateTime': '2017-10-02 19:05:21.407', 'jobTitle': 'Intern', 'location': 'New York, NY', 'jobTitleFromDb': 'Intern', 'headline': 'Friendly environment', 'pros': 'People are nice and are willing to help.', 'cons': 'You have to ask if you are an entry level intern. Because there is no systematic training for you.', 'overall': 5, 'overallNumeric': 5}",27918,Accounting,200001.0,Accounting,False,Constantin Associates,14,3.1,,OK,46,10001.0,Accounting & Legal,2.7,https://media.glassdoor.com/sqll/27918/constantin-associates-squarelogo-1429787850616.png,www.constantin.com,3.0
3,3.3,"{'name': 'Antoine de Riedmatten', 'title': 'DG', 'numberOfRatings': 21, 'pctApprove': 70, 'pctDisapprove': 30, 'image': {'src': 'https://media.glassdoor.com/people/sqll/915496/in-extenso-antoine-de-riedmatten.png', 'height': 200, 'width': 200}}",2.7,3.4,False,,915496,Accounting,200001.0,Accounting,False,In Extenso,64,2.7,,OK,37,10001.0,Accounting & Legal,3.3,https://media.glassdoor.com/sqll/915496/in-extenso-squarelogo-1481018293269.png,www.inextenso.fr,3.2
4,0.0,,0.0,0.0,False,,3122646,,,,False,Deloitte España,1,0.0,,Not Applicable,-10,,,0.0,,www.deloitte.es,0.0
5,0.0,"{'name': 'Stéphane Dosne', 'title': ""Président du conseil d'administration"", 'numberOfRatings': 0, 'pctApprove': 0, 'pctDisapprove': 0, 'image': {'src': 'https://media.glassdoor.com/people/sqll/1127492/cabinet-roux-ceo1482380074634.png', 'height': 200, 'width': 200}}",0.0,0.0,False,,1127492,,,,False,Cabinet ROUX,0,0,,Not Applicable,0,,,0.0,https://media.glassdoor.com/sqll/1127492/cabinet-roux-squarelogo-1455101213626.png,www.cabinet-roux.com,0.0
0,4.3,"{'name': 'Michael Zuieback', 'title': 'CEO', 'numberOfRatings': 343, 'pctApprove': 89, 'pctDisapprove': 11, 'image': {'src': 'https://media.glassdoor.com/people/sqll/6632/discount-tire-ceo1511875353515.png', 'height': 200, 'width': 200}}",4.0,4.4,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-RVW30666930.htm', 'id': 30666930, 'currentJob': True, 'reviewDateTime': '2019-12-02 18:46:05.96', 'jobTitle': 'Assistant Store Manager', 'location': '', 'jobTitleFromDb': 'Assistant Store Manager', 'headline': 'Great People/No Work Life Balance', 'pros': 'Great people, opportunity for advancement.', 'cons': 'Long hours not enough pay', 'overall': 5, 'overallNumeric': 5}",6632,Automotive Parts & Accessories Stores,200101.0,Automotive Parts & Accessories Stores,True,Discount Tire,843,4.1,,Very Satisfied,82,10022.0,Retail,4.0,https://media.glassdoor.com/sqll/6632/discount-tire-squarelogo-1544649543751.png,www.discounttire.com,3.3
1,0.0,,0.0,0.0,False,,1377230,,,,False,Anita Tire Pros,0,0,,Not Applicable,0,,,0.0,,www.anitatire.com,0.0
2,4.1,"{'name': 'Stephen Sorbaro', 'title': 'Co-Owner', 'numberOfRatings': 338, 'pctApprove': 83, 'pctDisapprove': 17}",3.9,3.9,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Mavis-Discount-Tire-RVW30425344.htm', 'id': 30425344, 'currentJob': True, 'reviewDateTime': '2019-11-17 15:30:01.407', 'jobTitle': 'Tire Technician', 'location': 'Atlanta, GA', 'jobTitleFromDb': 'Tire Technician', 'headline': 'Good place to work if you a student.', 'pros': 'A lot of hours', 'cons': 'Poor management, little pay and very demanding', 'overall': 4, 'overallNumeric': 4}",469811,Automotive Parts & Accessories Stores,200101.0,Automotive Parts & Accessories Stores,True,Mavis Discount Tire,461,4.0,,Satisfied,76,10022.0,Retail,3.9,https://media.glassdoor.com/sqll/469811/mavis-discount-tire-squarelogo-1568059839971.png,www.mavistire.com,3.7
3,1.7,,2.3,1.7,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-centers-RVW28789050.htm', 'id': 28789050, 'currentJob': True, 'reviewDateTime': '2019-08-22 11:54:37.017', 'jobTitle': 'Payroll Manager', 'location': '', 'jobTitleFromDb': 'Payroll Manager', 'headline': 'General Review', 'pros': 'A great place to work! Positive people, professional environment.', 'cons': 'No cons to write about!', 'overall': 5, 'overallNumeric': 5}",1321188,,,,False,Discount Tire centers,6,3.0,,OK,19,,,2.0,,www.discounttirecenters.com,2.2
4,1.9,"{'name': 'Brett Ponton', 'title': 'President and Chief Executive Officer', 'numberOfRatings': 2, 'pctApprove': 0, 'pctDisapprove': 100, 'image': {'src': 'https://media.glassdoor.com/people/sqll/613988/tread-quarters-ceo1541655084240.png', 'height': 200, 'width': 200}}",1.7,1.9,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Tread-Quarters-RVW9445948.htm', 'id': 9445948, 'currentJob': True, 'reviewDateTime': '2016-02-03 17:26:41.82', 'jobTitle': 'Employee', 'location': '', 'headline': 'service manager', 'pros': 'flexible hours. a lot of stores', 'cons': 'no real benefits. always playing with your money', 'overall': 2, 'overallNumeric': 2}",613988,Auto Repair & Maintenance,200034.0,Auto Repair & Maintenance,False,Tread Quarters,4,1.9,"{'id': 2404214, 'name': 'Monro, Inc.', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/2404214/monro-inc-squarelogo-1546268601070.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/2404214/monro-inc-squarelogo-1546268601070.png', 'smallUrl': 'https://media.glassdoor.com/sqls/2404214/monro-inc-squarelogo-1546268601070.png'}}",Dissatisfied,17,10007.0,"Construction, Repair & Maintenance",1.7,https://media.glassdoor.com/sqll/613988/tread-quarters-squarelogo-1546269744433.png,www.tqtire.com,1.7
5,2.0,,2.0,1.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Hilna-Tires-RVW16791716.htm', 'id': 16791716, 'currentJob': False, 'reviewDateTime': '2017-09-12 16:04:29.687', 'jobTitle': 'Sales Associate', 'location': 'Brooklyn, NY', 'jobTitleFromDb': 'Sales Associate', 'headline': 'Lack of leadership', 'pros': 'No pressure selling, Good work staff', 'cons': 'Lack of leadership, everyone wants to pass the buck.', 'overall': 3, 'overallNumeric': 3}",1793108,,,,False,Hilna Tires,1,3.0,,OK,0,,,1.0,,www.hilnatires.com,1.0
6,5.0,,5.0,5.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Interstate-Tire-Discount-Center-RVW24506679.htm', 'id': 24506679, 'currentJob': True, 'reviewDateTime': '2019-02-02 11:29:11.437', 'jobTitle': 'Sales', 'location': 'Cockeysville, MD', 'jobTitleFromDb': 'Sales', 'headline': 'Great Place', 'pros': 'Great people with great attitudes', 'cons': 'Always busy with lots of cars', 'overall': 5, 'overallNumeric': 5}",2446783,,,,False,Interstate Tire Discount Center,1,5.0,,Very Satisfied,100,,,5.0,,www.interstatetireco.com,5.0
7,1.0,,2.0,1.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Discount-Tire-and-Brake-RVW7142508.htm', 'id': 7142508, 'currentJob': False, 'reviewDateTime': '2015-07-07 15:49:02.983', 'jobTitle': 'Employee', 'location': '', 'headline': 'Good shop but Management needs help', 'pros': 'Other techs in the shop are usually very willing to help and teach those new to the automotive repair industry.', 'cons': 'Management at all levels need to be more knowledgeable about vehicles and automotive repair. No real room for advancement. Getting raises is like pulling teeth. Owner has no idea about cars, how repair processes work. Owner micro manages techs and would prefer speed of service over accuracy. Techs are never allowed to speak with customers, all diagnostic outcomes must be discussed with managers (front counter sales) who have little better automotive knowledge than your average customer.', 'overall': 2, 'overallNumeric': 2}",1024050,,,,False,Discount Tire & Brake,1,2.0,,Dissatisfied,0,,,1.0,,www.discounttireandbrake.com,2.0
8,0.0,,0.0,0.0,False,,2039837,,,,False,MK Discount Tire Center,0,0,,Not Applicable,0,,,0.0,,www.mktire.com,0.0
9,0.0,,0.0,0.0,False,,2297829,,,,False,Master Auto Center,0,0,,Not Applicable,0,,,0.0,,www.mauitires.com,0.0
0,3.5,"{'name': 'George Kurian', 'title': 'CEO', 'numberOfRatings': 951, 'pctApprove': 85, 'pctDisapprove': 15, 'image': {'src': 'https://media.glassdoor.com/people/sqll/5406/netapp-george-kurian.png', 'height': 200, 'width': 200}}",4.0,4.1,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-NetApp-RVW30581896.htm', 'id': 30581896, 'currentJob': True, 'reviewDateTime': '2019-11-26 07:12:51.23', 'jobTitle': 'Professional Services Consultant', 'location': 'Atlanta, GA', 'jobTitleFromDb': 'Professional Services Consultant', 'headline': '""Great place to work, until you get laid off...""', 'pros': 'You get to work with great people and technology in a great corporate culture where people want to see, and help you succeed', 'cons': 'Layoffs are constantly looming which negatively impacts morale.', 'overall': 4, 'overallNumeric': 4}",5406,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,NetApp,3183,3.8,,Satisfied,77,10013.0,Information Technology,3.5,https://media.glassdoor.com/sqll/5406/netapp-squarelogo-1445980731902.png,www.netapp.com,4.1
1,3.4,,3.8,4.0,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Mike-Smith-RVW12685091.htm', 'id': 12685091, 'currentJob': False, 'reviewDateTime': '2016-11-15 19:58:53.27', 'jobTitle': 'Driver', 'location': 'Lexington, NC', 'jobTitleFromDb': 'Driver', 'headline': 'Driver', 'pros': 'Family-oriented workplace, weekends off, new trucks serviced on a regular basis', 'cons': 'Sometimes long hours. No uniforms. Sometimes a subcontract jobs gets slow', 'overall': 5, 'overallNumeric': 5}",377237,Vehicle Dealers,200119.0,Vehicle Dealers,False,Mike Smith,12,4.0,,Satisfied,67,10022.0,Retail,3.8,https://media.glassdoor.com/sqll/377237/mike-smith-squarelogo-1431955427058.png,www.mikesmithdirect.com,4.1
0,4.0,"{'name': 'Bob Meyer', 'title': 'President and CEO', 'numberOfRatings': 222, 'pctApprove': 84, 'pctDisapprove': 16, 'image': {'src': 'https://media.glassdoor.com/people/sqll/27861/phoenix-children-s-hospital-ceo1465578724825.png', 'height': 200, 'width': 200}}",3.9,4.2,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Phoenix-Children-s-Hospital-RVW29536940.htm', 'id': 29536940, 'currentJob': False, 'reviewDateTime': '2019-09-30 13:49:33.603', 'jobTitle': 'Emergency Department Paramedic', 'location': 'Phoenix, AZ', 'jobTitleFromDb': 'Emergency Department Paramedic', 'headline': 'PCH ER Paramedic', 'pros': 'Great scope of practice. Training was amazing and the staff was very welcoming. I felt like I was growing as a paramedic with every shift and making a huge difference in patient care.', 'cons': ""Pay is lower than other ER's and field work. Scheduling not the best."", 'overall': 5, 'overallNumeric': 5}",27861,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,True,Phoenix Children's Hospital,359,4.1,,Very Satisfied,79,10012.0,Health Care,3.7,https://media.glassdoor.com/sqll/27861/phoenix-children-s-hospital-squarelogo-1380302155753.png,www.phoenixchildrens.org,4.0
0,3.7,"{'name': 'Peter L. Slavin', 'title': 'President', 'numberOfRatings': 345, 'pctApprove': 85, 'pctDisapprove': 15, 'image': {'src': 'https://media.glassdoor.com/people/sqll/20189/massachusetts-general-hospital-ceo1478714667156.png', 'height': 200, 'width': 200}}",3.4,3.9,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Massachusetts-General-Hospital-RVW30546784.htm', 'id': 30546784, 'currentJob': False, 'reviewDateTime': '2019-11-24 06:46:37.227', 'jobTitle': 'Cardiac Anesthesia Technician', 'location': 'Boston, MA', 'jobTitleFromDb': 'Cardiac Anesthesia Technician', 'headline': ""best way to a man's heart is their stomach"", 'pros': 'lot of responsibility and dependency', 'cons': 'get used to people dying around you', 'overall': 4, 'overallNumeric': 4}",20189,Health Care Services & Hospitals,200059.0,Health Care Services & Hospitals,False,Massachusetts General Hospital,1257,3.9,"{'id': 6284, 'name': 'Partners HealthCare', 'relationshipDate': '', 'relationship': 'SUBSIDIARYOF', 'isSunset': False, 'sunsetMessage': '', 'logo': {'normalUrl': 'https://media.glassdoor.com/sql/6284/partners-healthcare-squarelogo.png', 'mediumUrl': 'https://media.glassdoor.com/sqlm/6284/partners-healthcare-squarelogo.png', 'smallUrl': 'https://media.glassdoor.com/sqls/6284/partners-healthcare-squarelogo.png'}}",Satisfied,81,10012.0,Health Care,3.5,https://media.glassdoor.com/sqll/20189/massachusetts-general-hospital-squarelogo.png,www.massgeneral.org,3.7
0,3.7,"{'name': 'John A. Smith', 'title': 'President and CEO', 'numberOfRatings': 43, 'pctApprove': 85, 'pctDisapprove': 15, 'image': {'src': 'https://media.glassdoor.com/people/sqll/15813/fedex-freight-ceo1557990054710.png', 'height': 200, 'width': 200}}",4.2,3.7,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-FedEx-Freight-RVW30626599.htm', 'id': 30626599, 'currentJob': True, 'reviewDateTime': '2019-11-29 10:17:26.743', 'jobTitle': 'City Driver', 'location': 'Oak Creek, WI', 'jobTitleFromDb': 'City Driver', 'headline': 'Excellent place to work', 'pros': 'Great management team. Pay, and benefits', 'cons': 'Not really any cons of any kind', 'overall': 4, 'overallNumeric': 4}",15813,Trucking,200133.0,Trucking,False,FedEx Freight,967,3.8,,Satisfied,80,10024.0,Transportation & Logistics,3.4,https://media.glassdoor.com/sqll/15813/fedex-freight-squarelogo-1557337356325.png,www.fedex.com/us/freight,3.5
0,4.0,"{'name': 'Penny Pennington', 'title': 'Managing Partner', 'numberOfRatings': 206, 'pctApprove': 95, 'pctDisapprove': 5, 'image': {'src': 'https://media.glassdoor.com/people/sqll/3161/edward-jones-ceo1546616032878.png', 'height': 200, 'width': 200}}",3.9,4.2,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Edward-Jones-RVW30623485.htm', 'id': 30623485, 'currentJob': True, 'reviewDateTime': '2019-11-28 23:44:57.517', 'jobTitle': 'Branch Manager', 'location': '', 'jobTitleFromDb': 'Branch Manager', 'headline': 'Good', 'pros': 'Great piece to work at', 'cons': 'Poor Due to heavy pressure', 'overall': 5, 'overallNumeric': 5}",3161,Investment Banking & Asset Management,200053.0,Investment Banking & Asset Management,True,Edward Jones,2692,4.0,,Satisfied,77,10010.0,Finance,3.9,https://media.glassdoor.com/sqll/3161/edward-jones-squarelogo-1443443453513.png,www.edwardjones.com,4.0
1,3.3,,4.0,4.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-Edward-M-Jones-and-Company-RVW19017901.htm', 'id': 19017901, 'currentJob': True, 'reviewDateTime': '2018-01-31 19:29:35.497', 'jobTitle': 'Employee', 'location': '', 'headline': 'Instructional Designer', 'pros': 'Great people to work with!!!!', 'cons': 'No major issues during my contract.', 'overall': 5, 'overallNumeric': 5}",1078705,,,,False,Edward M. Jones & Company,3,4.0,,Satisfied,100,,,4.1,,,4.4
0,3.6,"{'name': 'Enrique Lores', 'title': 'CEO', 'numberOfRatings': 37, 'pctApprove': 93, 'pctDisapprove': 7, 'image': {'src': 'https://media.glassdoor.com/people/sqll/1093161/hp-inc-ceo1572622344960.png', 'height': 200, 'width': 200}}",3.6,4.2,True,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-HP-Inc-RVW30618544.htm', 'id': 30618544, 'currentJob': True, 'reviewDateTime': '2019-11-28 12:29:36.42', 'jobTitle': 'Inside Sales Representative', 'location': 'Athens, GA', 'jobTitleFromDb': 'Inside Sales Representative', 'headline': 'good place to work', 'pros': 'good incentives with very good salary', 'cons': 'huge workload with partners and customers', 'overall': 5, 'overallNumeric': 5}",1093161,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,HP Inc.,3292,4.0,,Satisfied,82,10013.0,Information Technology,3.6,https://media.glassdoor.com/sqll/1093161/hp-inc-squarelogo-1446488317031.png,jobs.hp.com,4.1
1,2.2,"{'name': 'Wayne Robinson', 'title': 'CEO', 'numberOfRatings': 12, 'pctApprove': 23, 'pctDisapprove': 77}",2.7,2.1,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-H-P-Pelzer-Automotive-Systems-RVW29513088.htm', 'id': 29513088, 'currentJob': False, 'reviewDateTime': '2019-09-29 07:49:49.643', 'jobTitle': 'Engineer', 'location': '', 'jobTitleFromDb': 'Engineer', 'headline': 'Solid employer', 'pros': 'Great team to work with', 'cons': 'Limited potential for career growth', 'overall': 3, 'overallNumeric': 3}",362844,Transportation Equipment Manufacturing,200075.0,Transportation Equipment Manufacturing,False,H P Pelzer Automotive Systems,34,2.5,,OK,30,10015.0,Manufacturing,2.1,https://media.glassdoor.com/sqll/362844/h-p-pelzer-automotive-systems-squarelogo-1573852272449.png,www.hppelzer.com,2.0
2,4.0,"{'name': 'Nicholas Goldmann', 'title': 'President', 'numberOfRatings': 5, 'pctApprove': 100, 'pctDisapprove': 0}",4.0,4.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-HP-Communications-RVW30553042.htm', 'id': 30553042, 'currentJob': True, 'reviewDateTime': '2019-11-24 18:11:33.987', 'jobTitle': 'Construction Manager', 'location': 'San Diego, CA', 'jobTitleFromDb': 'Construction Manager', 'headline': 'GREAT COMPANY WITH GREAT MORALS', 'pros': ""CEO and VP's care about the employees\r\nCompany gives back to the employees\r\nAlways room for growth in the company\r\nCompany throws amazing Christmas party for its employees"", 'cons': 'Salary employees often have to work more than a standard 10 hour day\r\nYearly reviews often come with a standard raise instead of being performance based\r\nFamily life is difficult due to long hours\r\nLack of help from upper management to meet customer expectations at times\r\nEmployees who are not performing (in management) are not held accountable for their poor work ethic', 'overall': 5, 'overallNumeric': 5}",915597,Telecommunications Services,200122.0,Telecommunications Services,False,HP Communications,6,4.6,,Very Satisfied,100,10023.0,Telecommunications,4.5,https://media.glassdoor.com/sqll/915597/hp-communications-squarelogo-1504597558457.png,www.hpcomminc.com,3.7
3,2.4,,2.0,3.2,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-H-and-P-Mobile-GeoChemistry-RVW27581851.htm', 'id': 27581851, 'currentJob': True, 'reviewDateTime': '2019-06-24 19:42:13.027', 'jobTitle': 'Mobile Lab Chemist', 'location': 'San Diego, CA', 'jobTitleFromDb': 'Mobile Lab Chemist', 'headline': 'good place to gain experience', 'pros': 'feels like a family everyone is very friendly', 'cons': 'work hours are long when you have field days', 'overall': 4, 'overallNumeric': 4}",2334166,,,,False,H&P Mobile GeoChemistry,4,3.6,,Satisfied,56,,,2.8,,www.handpmg.com,2.8
4,3.3,,3.0,3.6,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-HP-Engineering-RVW25863450.htm', 'id': 25863450, 'currentJob': True, 'reviewDateTime': '2019-04-26 10:48:20.18', 'jobTitle': 'Current Employee', 'location': 'Rogers, AR', 'jobTitleFromDb': 'Current Employee', 'headline': 'Amazing Place to Work', 'pros': 'The culture at HP is work hard, play hard. The team is dedicated to providing world class designs to their clients, and the company is dedicated to providing a world class work experience to the people who work here.  Professional development for each and every team member is not just lip service, and career growth is a top priority.', 'cons': 'Branch offices are geographically spread out and you can feel the disconnection between team members.', 'overall': 5, 'overallNumeric': 5}",1412662,Construction,200036.0,Construction,False,HP Engineering,4,3.9,,Satisfied,100,10007.0,"Construction, Repair & Maintenance",3.6,,www.hpengineeringinc.com,3.3
5,3.3,,2.9,2.4,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-H-P-Technologies-RVW1425286.htm', 'id': 1425286, 'currentJob': True, 'reviewDateTime': '2012-04-04 11:40:57.687', 'jobTitle': 'Employee', 'location': 'Phoenix, AZ', 'headline': 'Good at times with small hiccups.', 'pros': 'Good opportunity to make great money.  A lot of great people to work with.   Relaxed enviornment where most of the people are fun to be around.', 'cons': 'Not a lot of vacation time.  Some bad apples that need to be removed...but not enough to make it a bad place to work.', 'overall': 5, 'overallNumeric': 5}",383456,IT Services,200064.0,IT Services,False,H/P Technologies,5,3.0,,OK,17,10013.0,Information Technology,2.5,,www.hptechnologies.com,2.9
6,3.2,,2.8,4.6,False,"{'attributionURL': 'https://www.glassdoor.com/Reviews/Employee-Review-HP-Manufacturing-RVW30181469.htm', 'id': 30181469, 'currentJob': False, 'reviewDateTime': '2019-11-04 07:07:00.21', 'jobTitle': 'Account Specialist', 'location': '', 'jobTitleFromDb': 'Account Specialist', 'headline': 'Great place to work, exciting stuff going on.', 'pros': 'Great management who cares about you.  Great business ethics and culture.', 'cons': 'Expected to work late.', 'overall': 4, 'overallNumeric': 4}",2864989,,,,False,HP Manufacturing,2,3.6,,Satisfied,100,,,3.4,,www.hpmanufacturing.com,3.8
7,0.0,,0.0,0.0,False,,2278181,Security Services,200031.0,Security Services,False,H&P Protective Services,0,0,,Not Applicable,0,10006.0,Business Services,0.0,,www.hpproserv.com,0.0
8,3.5,,3.5,4.5,False,,360507,Industrial Manufacturing,200073.0,Industrial Manufacturing,False,H.P. France NY,2,4.0,,Satisfied,49,10015.0,Manufacturing,4.5,https://media.glassdoor.com/sqll/360507/h-p-france-ny-squarelogo-1462526973770.png,www.hpgrp.com,3.5
9,4.0,,4.0,0.0,False,,437003,Lending,200054.0,Lending,False,HP Investments,1,4.0,,Satisfied,100,10010.0,Finance,3.5,,www.hpinvestmentsinc.com,5.0
